Period (hr)  , n   ,  m  , Binm_Re (nT)            , Binm_Im (nT)            
35.05714     , 1   , -1  , 2.287696704718736       , 2.8234441087003446      
35.05714     , 1   , 0   , -0.25716317046474824    , -1.2259032728030623     
35.05714     , 1   , 1   , -7.152953054237596      , -8.29971737797602       
