period(hr),Bex_Re(nT),Bex_Im(nT),Bey_Re(nT),Bey_Im(nT),Bez_Re(nT),Bez_Im(nT)
3.74426,1.06445927320439,0.94583391183918,0.259844681061264,0.325996589970531,0.0119484263152229,0.0187478840394305
5.61639,3.79093673469441,6.20792742235475,9.64083895044997,2.76951590379767,0.215704659827281,0.648481013704575
6.01563,0.486392022309569,0.140278406226423,0.103007352704455,0.386803127879294,0.0315943373734499,0.00139896935274182
9.91651,-0.169921341489125,0.0947943422023481,-0.921095290067741,-1.30687848486065,0.144463465323594,0.04510761583959
11.2328,198.803161595466,86.0320927028379,-36.7722077921612,58.858101567854,3.16987916333982,14.9072329325044
12.952,0.422908131290891,4.38319604649221,-3.2315343008744,0.271218835954569,-0.274008683782315,0.253037215724454
84.6253,0.0301772882955599,-0.0670968140934605,-0.0369099016291981,-0.0189031551081823,-6.12647667682551,10.196617367721
85.201,-1.10109324551837,-9.88169541595367,-3.06508672109112,0.67824331677116,-0.148055163266871,-0.0462689068243141
