P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	g (m/s2)	phase	k (S m-1)	
0.00000e+00	3.80000e+01	1.35340e+03	9.33771e+02	4.28883e+00	2.30262e+00	4.56125e+01	1.05746e+01	4.95092e+00	7.79619e-01	1.00000e+00	0.00000e+00
4.22612e-01	3.87017e+01	1.35282e+03	9.33807e+02	4.28836e+00	2.30147e+00	4.56125e+01	1.05779e+01	4.94614e+00	7.79834e-01	1.00000e+00	0.00000e+00
8.45225e-01	3.94163e+01	1.35224e+03	9.33843e+02	4.28788e+00	2.30029e+00	4.56125e+01	1.05812e+01	4.94128e+00	7.80049e-01	1.00000e+00	0.00000e+00
1.26784e+00	4.01441e+01	1.35166e+03	9.33878e+02	4.28738e+00	2.29910e+00	4.56125e+01	1.05844e+01	4.93633e+00	7.80264e-01	1.00000e+00	0.00000e+00
1.69045e+00	4.08854e+01	1.35108e+03	9.33914e+02	4.28686e+00	2.29788e+00	4.56125e+01	1.05877e+01	4.93129e+00	7.80479e-01	1.00000e+00	0.00000e+00
2.11306e+00	4.16404e+01	1.35050e+03	9.33950e+02	4.28633e+00	2.29664e+00	4.56125e+01	1.05909e+01	4.92617e+00	7.80695e-01	1.00000e+00	0.00000e+00
2.53567e+00	4.24093e+01	1.34992e+03	9.33985e+02	4.28578e+00	2.29538e+00	4.56125e+01	1.05940e+01	4.92095e+00	7.80912e-01	1.00000e+00	0.00000e+00
2.95829e+00	4.31923e+01	1.34934e+03	9.34021e+02	4.28521e+00	2.29410e+00	4.56125e+01	1.05972e+01	4.91565e+00	7.81129e-01	1.00000e+00	0.00000e+00
3.38090e+00	4.39899e+01	1.34876e+03	9.34056e+02	4.28462e+00	2.29279e+00	4.56125e+01	1.06004e+01	4.91024e+00	7.81346e-01	1.00000e+00	0.00000e+00
3.80351e+00	4.48022e+01	1.34818e+03	9.34091e+02	4.28401e+00	2.29147e+00	4.56125e+01	1.06035e+01	4.90475e+00	7.81563e-01	1.00000e+00	0.00000e+00
4.22612e+00	4.56295e+01	1.34760e+03	9.34126e+02	4.28338e+00	2.29012e+00	4.56125e+01	1.06065e+01	4.89915e+00	7.81781e-01	1.00000e+00	0.00000e+00
4.64874e+00	4.64720e+01	1.34702e+03	9.34160e+02	4.28274e+00	2.28874e+00	4.56125e+01	1.06096e+01	4.89345e+00	7.82000e-01	1.00000e+00	0.00000e+00
5.07135e+00	4.73301e+01	1.34645e+03	9.34195e+02	4.28207e+00	2.28734e+00	4.56125e+01	1.06126e+01	4.88766e+00	7.82218e-01	1.00000e+00	0.00000e+00
5.49396e+00	4.82041e+01	1.34587e+03	9.34229e+02	4.28138e+00	2.28592e+00	4.56125e+01	1.06156e+01	4.88176e+00	7.82438e-01	1.00000e+00	0.00000e+00
5.91657e+00	4.90942e+01	1.34529e+03	9.34263e+02	4.28067e+00	2.28447e+00	4.56125e+01	1.06185e+01	4.87575e+00	7.82657e-01	1.00000e+00	0.00000e+00
6.33919e+00	5.00007e+01	1.34471e+03	9.34297e+02	4.27993e+00	2.28300e+00	4.56125e+01	1.06214e+01	4.86964e+00	7.82877e-01	1.00000e+00	0.00000e+00
6.76180e+00	5.09240e+01	1.34413e+03	9.34330e+02	4.27918e+00	2.28150e+00	4.56125e+01	1.06243e+01	4.86342e+00	7.83097e-01	1.00000e+00	0.00000e+00
7.18441e+00	5.18643e+01	1.34356e+03	9.34363e+02	4.27839e+00	2.27997e+00	4.56125e+01	1.06271e+01	4.85709e+00	7.83318e-01	1.00000e+00	0.00000e+00
7.60702e+00	5.28220e+01	1.34298e+03	9.34396e+02	4.27759e+00	2.27842e+00	4.56125e+01	1.06298e+01	4.85064e+00	7.83539e-01	1.00000e+00	0.00000e+00
8.02964e+00	5.37974e+01	1.34240e+03	9.34429e+02	4.27676e+00	2.27684e+00	4.56125e+01	1.06325e+01	4.84408e+00	7.83761e-01	1.00000e+00	0.00000e+00
8.45225e+00	5.47907e+01	1.34182e+03	9.34461e+02	4.27590e+00	2.27523e+00	4.56125e+01	1.06352e+01	4.83741e+00	7.83982e-01	1.00000e+00	0.00000e+00
8.87486e+00	5.58025e+01	1.34125e+03	9.34493e+02	4.27501e+00	2.27360e+00	4.56125e+01	1.06377e+01	4.83062e+00	7.84205e-01	1.00000e+00	0.00000e+00
9.29747e+00	5.68329e+01	1.34067e+03	9.34525e+02	4.27410e+00	2.27193e+00	4.56125e+01	1.06402e+01	4.82370e+00	7.84427e-01	1.00000e+00	0.00000e+00
9.72009e+00	5.78823e+01	1.34009e+03	9.34556e+02	4.27316e+00	2.27023e+00	4.56125e+01	1.06427e+01	4.81666e+00	7.84650e-01	1.00000e+00	0.00000e+00
1.01427e+01	5.89511e+01	1.33952e+03	9.34586e+02	4.27219e+00	2.26851e+00	4.56125e+01	1.06450e+01	4.80950e+00	7.84874e-01	1.00000e+00	0.00000e+00
1.05653e+01	6.00396e+01	1.33894e+03	9.34616e+02	4.27118e+00	2.26675e+00	4.56125e+01	1.06473e+01	4.80221e+00	7.85098e-01	1.00000e+00	0.00000e+00
1.09879e+01	6.11483e+01	1.33837e+03	9.34646e+02	4.27015e+00	2.26496e+00	4.56125e+01	1.06494e+01	4.79479e+00	7.85322e-01	1.00000e+00	0.00000e+00
1.14105e+01	6.22774e+01	1.33779e+03	9.34675e+02	4.26908e+00	2.26314e+00	4.56125e+01	1.06515e+01	4.78724e+00	7.85546e-01	1.00000e+00	0.00000e+00
1.18331e+01	6.34273e+01	1.33721e+03	9.34703e+02	4.26798e+00	2.26129e+00	4.56125e+01	1.06535e+01	4.77955e+00	7.85771e-01	1.00000e+00	0.00000e+00
1.22558e+01	6.45985e+01	1.33664e+03	9.34731e+02	4.26684e+00	2.25941e+00	4.56125e+01	1.06553e+01	4.77173e+00	7.85997e-01	1.00000e+00	0.00000e+00
1.26784e+01	6.57914e+01	1.33606e+03	9.34758e+02	4.26566e+00	2.25749e+00	4.56125e+01	1.06570e+01	4.76376e+00	7.86223e-01	1.00000e+00	0.00000e+00
1.31010e+01	6.70062e+01	1.33549e+03	9.34784e+02	4.26445e+00	2.25554e+00	4.56125e+01	1.06587e+01	4.75566e+00	7.86449e-01	1.00000e+00	0.00000e+00
1.35236e+01	6.82435e+01	1.33491e+03	9.34810e+02	4.26319e+00	2.25355e+00	4.56125e+01	1.06601e+01	4.74741e+00	7.86675e-01	1.00000e+00	0.00000e+00
1.39462e+01	6.95036e+01	1.33434e+03	9.34834e+02	4.26190e+00	2.25153e+00	4.56125e+01	1.06614e+01	4.73902e+00	7.86902e-01	1.00000e+00	0.00000e+00
1.43688e+01	7.07870e+01	1.33377e+03	9.34858e+02	4.26056e+00	2.24947e+00	4.56125e+01	1.06626e+01	4.73048e+00	7.87130e-01	1.00000e+00	0.00000e+00
1.47914e+01	7.20941e+01	1.33319e+03	9.34881e+02	4.25918e+00	2.24737e+00	4.56125e+01	1.06636e+01	4.72179e+00	7.87358e-01	1.00000e+00	0.00000e+00
1.52140e+01	7.34253e+01	1.33262e+03	9.34903e+02	4.25776e+00	2.24524e+00	4.56125e+01	1.06644e+01	4.71294e+00	7.87586e-01	1.00000e+00	0.00000e+00
1.56367e+01	7.47811e+01	1.33204e+03	9.34923e+02	4.25628e+00	2.24307e+00	4.56125e+01	1.06651e+01	4.70394e+00	7.87814e-01	1.00000e+00	0.00000e+00
1.60593e+01	7.61620e+01	1.33147e+03	9.34943e+02	4.25476e+00	2.24086e+00	4.56125e+01	1.06655e+01	4.69478e+00	7.88043e-01	1.00000e+00	0.00000e+00
1.64819e+01	7.75683e+01	1.33090e+03	9.34961e+02	4.25318e+00	2.23861e+00	4.56125e+01	1.06657e+01	4.68545e+00	7.88273e-01	1.00000e+00	0.00000e+00
1.69045e+01	7.90006e+01	1.33032e+03	9.34977e+02	4.25155e+00	2.23633e+00	4.56125e+01	1.06657e+01	4.67597e+00	7.88502e-01	1.00000e+00	0.00000e+00
1.73271e+01	8.04594e+01	1.32975e+03	9.34993e+02	4.24987e+00	2.23400e+00	4.56125e+01	1.06655e+01	4.66631e+00	7.88733e-01	1.00000e+00	0.00000e+00
1.77497e+01	8.19451e+01	1.32918e+03	9.35006e+02	4.24812e+00	2.23163e+00	4.56125e+01	1.06650e+01	4.65649e+00	7.88963e-01	1.00000e+00	0.00000e+00
1.81723e+01	8.34582e+01	1.32860e+03	9.35018e+02	4.24632e+00	2.22922e+00	4.56125e+01	1.06642e+01	4.64649e+00	7.89194e-01	1.00000e+00	0.00000e+00
